dataset,model,percent,dim,score
kuhar,fft-convtae,25,75,0.5119718309859155
kuhar,fft-convtae,25,73,0.6584507042253521
kuhar,fft-convtae,25,71,0.4410798122065727
kuhar,fft-convtae,25,88,0.4995305164319248
kuhar,fft-convtae,25,80,0.6392018779342723
kuhar,fft-convtae,25,84,0.695774647887324
kuhar,fft-convtae,25,77,0.7657276995305164
kuhar,fft-convtae,25,86,0.5704225352112676
kuhar,fft-convtae,25,81,0.7150234741784038
kuhar,fft-convtae,25,75,0.7387323943661973
kuhar,fft-convtae,25,66,0.5969483568075117
kuhar,fft-convtae,25,69,0.5591549295774647
kuhar,fft-convtae,25,79,0.5164319248826291
kuhar,fft-convtae,25,83,0.7065727699530516
kuhar,fft-convtae,25,90,0.6525821596244131
kuhar,fft-convtae,25,77,0.5408450704225352
kuhar,fft-convtae,25,86,0.5821596244131455
kuhar,fft-convtae,25,73,0.821830985915493
kuhar,fft-convtae,25,71,0.6143192488262911
kuhar,fft-convtae,25,68,0.7612676056338027
kuhar,fft-convtae,25,88,0.5523474178403756
kuhar,fft-convtae,25,74,0.5633802816901409
kuhar,fft-convtae,25,84,0.5603286384976526
kuhar,fft-convtae,25,65,0.6683098591549296
kuhar,fft-convtae,25,78,0.6091549295774648
kuhar,fft-convtae,25,82,0.7654929577464789
kuhar,fft-convtae,25,76,0.5617370892018779
kuhar,fft-convtae,25,81,0.5704225352112675
kuhar,fft-convtae,25,2,0.6298122065727699
kuhar,fft-convtae,25,70,0.6173708920187794
kuhar,fft-convtae,25,67,0.7556338028169014
kuhar,fft-convtae,25,61,0.7136150234741784
kuhar,fft-convtae,25,79,0.7906103286384977
kuhar,fft-convtae,25,90,0.5657276995305164
kuhar,fft-convtae,25,72,0.5657276995305164
kuhar,fft-convtae,25,86,0.7823943661971832
kuhar,fft-convtae,25,74,0.6823943661971831
kuhar,fft-convtae,25,88,0.7007042253521127
kuhar,fft-convtae,25,83,0.6596244131455399
kuhar,fft-convtae,25,64,0.7830985915492958
kuhar,fft-convtae,25,77,0.7622065727699531
kuhar,fft-convtae,25,71,0.4990610328638498
kuhar,fft-convtae,25,85,0.706338028169014
kuhar,fft-convtae,25,79,0.801173708920188
kuhar,fft-convtae,25,67,0.7406103286384977
kuhar,fft-convtae,25,75,0.5518779342723005
kuhar,fft-convtae,25,62,0.5328638497652582
kuhar,fft-convtae,25,81,0.6725352112676056
kuhar,fft-convtae,25,87,0.4976525821596244
kuhar,fft-convtae,25,90,0.7647887323943661
kuhar,fft-convtae,25,69,0.7450704225352113
kuhar,fft-convtae,25,83,0.539906103286385
kuhar,fft-convtae,25,76,0.7183098591549295
kuhar,fft-convtae,25,65,0.7443661971830986
kuhar,fft-convtae,25,60,0.5093896713615024
kuhar,fft-convtae,25,73,0.7779342723004695
kuhar,fft-convtae,25,56,0.6593896713615024
kuhar,fft-convtae,25,78,0.7913145539906103
kuhar,fft-convtae,25,80,0.5485915492957746
kuhar,fft-convtae,25,84,0.6814553990610329
kuhar,fft-convtae,25,89,0.6666666666666667
kuhar,fft-convtae,25,69,0.518075117370892
kuhar,fft-convtae,25,72,0.7906103286384977
kuhar,fft-convtae,25,58,0.6321596244131455
kuhar,fft-convtae,25,86,0.7530516431924882
kuhar,fft-convtae,25,63,0.6061032863849765
kuhar,fft-convtae,25,75,0.8007042253521126
kuhar,fft-convtae,25,66,0.5845070422535211
kuhar,fft-convtae,25,82,0.773943661971831
kuhar,fft-convtae,25,71,0.7570422535211268
kuhar,fft-convtae,25,77,0.4647887323943662
kuhar,fft-convtae,25,87,0.6791079812206573
kuhar,fft-convtae,25,79,0.6800469483568075
kuhar,fft-convtae,25,85,0.7518779342723005
kuhar,fft-convtae,25,74,0.6807511737089202
kuhar,fft-convtae,25,9,0.6847417840375586
kuhar,fft-convtae,25,67,0.77018779342723
kuhar,fft-convtae,25,82,0.6246478873239437
kuhar,fft-convtae,25,59,0.6215962441314554
kuhar,fft-convtae,25,89,0.6809859154929578
kuhar,fft-convtae,25,69,0.6338028169014085
kuhar,fft-convtae,25,78,0.7131455399061033
kuhar,fft-convtae,25,80,0.676056338028169
kuhar,fft-convtae,25,7,0.6476525821596244
kuhar,fft-convtae,25,52,0.6551643192488262
kuhar,fft-convtae,25,76,0.5422535211267606
kuhar,fft-convtae,25,61,0.5751173708920188
kuhar,fft-convtae,25,64,0.7408450704225353
kuhar,fft-convtae,25,84,0.6791079812206573
kuhar,fft-convtae,25,71,0.7819248826291079
kuhar,fft-convtae,25,73,0.5
kuhar,fft-convtae,25,55,0.6056338028169014
kuhar,fft-convtae,25,88,0.5284037558685446
kuhar,fft-convtae,25,90,0.7906103286384976
kuhar,fft-convtae,25,68,0.5997652582159624
kuhar,fft-convtae,25,47,0.6852112676056338
kuhar,fft-convtae,25,82,0.7180751173708921
kuhar,fft-convtae,25,80,0.6338028169014085
kuhar,fft-convtae,25,75,0.7471830985915492
kuhar,fft-convtae,25,70,0.7849765258215963
kuhar,fft-convtae,25,77,0.5359154929577465
kuhar,fft-convtae,25,86,0.5960093896713616
kuhar,fft-convtae,25,63,0.6018779342723005
kuhar,fft-convtae,25,66,0.7887323943661972
kuhar,fft-convtae,25,72,0.6490610328638498
kuhar,fft-convtae,25,81,0.8178403755868544
kuhar,fft-convtae,25,84,0.523943661971831
kuhar,fft-convtae,25,74,0.6896713615023474
kuhar,fft-convtae,25,45,0.485680751173709
kuhar,fft-convtae,25,79,0.6453051643192488
kuhar,fft-convtae,25,58,0.6746478873239437
kuhar,fft-convtae,25,89,0.7213615023474179
kuhar,fft-convtae,25,65,0.5429577464788733
kuhar,fft-convtae,25,87,0.6150234741784038
kuhar,fft-convtae,25,38,0.57981220657277
kuhar,fft-convtae,25,76,0.6525821596244131
kuhar,fft-convtae,25,84,0.5338028169014085
kuhar,fft-convtae,25,61,0.6291079812206573
kuhar,fft-convtae,25,68,0.691549295774648
kuhar,fft-convtae,25,41,0.6981220657276994
kuhar,fft-convtae,25,70,0.7446009389671361
kuhar,fft-convtae,25,73,0.4410798122065727
kuhar,fft-convtae,25,78,0.803755868544601
kuhar,fft-convtae,25,54,0.7107981220657277
kuhar,fft-convtae,25,81,0.8338028169014086
kuhar,fft-convtae,25,85,0.57018779342723
kuhar,fft-convtae,25,88,0.5490610328638497
kuhar,fft-convtae,25,90,0.7091549295774648
kuhar,fft-convtae,25,83,0.4960093896713615
kuhar,fft-convtae,25,75,0.8112676056338028
kuhar,fft-convtae,25,82,0.7654929577464789
kuhar,fft-convtae,25,72,0.5845070422535211
kuhar,fft-convtae,25,86,0.6314553990610329
kuhar,fft-convtae,25,81,0.7833333333333334
kuhar,fft-convtae,25,49,0.8246478873239438
kuhar,fft-convtae,25,90,0.7913145539906103
kuhar,fft-convtae,25,78,0.6032863849765259
kuhar,fft-convtae,25,62,0.7394366197183098
kuhar,fft-convtae,25,88,0.7873239436619719
kuhar,fft-convtae,25,67,0.786150234741784
kuhar,fft-convtae,25,57,0.6666666666666666
kuhar,fft-convtae,25,80,0.8269953051643192
kuhar,fft-convtae,25,76,0.6537558685446009
kuhar,fft-convtae,25,64,0.6690140845070423
kuhar,fft-convtae,25,84,0.630281690140845
kuhar,fft-convtae,25,69,0.6370892018779344
kuhar,fft-convtae,25,72,0.7645539906103286
kuhar,fft-convtae,25,74,0.5727699530516432
kuhar,fft-convtae,25,70,0.6338028169014085
kuhar,fft-convtae,25,80,0.7950704225352112
kuhar,fft-convtae,25,65,0.7676056338028168
kuhar,fft-convtae,25,67,0.6469483568075118
kuhar,fft-convtae,25,34,0.6985915492957746
kuhar,fft-convtae,25,77,0.7908450704225352
kuhar,fft-convtae,25,74,0.7692488262910797
kuhar,fft-convtae,25,71,0.7765258215962442
kuhar,fft-convtae,25,80,0.6671361502347418
kuhar,fft-convtae,25,63,0.7645539906103286
kuhar,fft-convtae,25,76,0.5657276995305164
kuhar,fft-convtae,25,60,0.668075117370892
kuhar,fft-convtae,25,69,0.6232394366197184
kuhar,fft-convtae,25,81,0.7814553990610328
kuhar,fft-convtae,25,59,0.6380281690140845
kuhar,fft-convtae,25,73,0.7093896713615023
kuhar,fft-convtae,25,52,0.6997652582159624
kuhar,fft-convtae,25,78,0.7746478873239436
kuhar,fft-convtae,25,66,0.6901408450704225
kuhar,fft-convtae,25,83,0.6314553990610329
kuhar,fft-convtae,25,56,0.6854460093896713
kuhar,fft-convtae,25,71,0.5924882629107981
kuhar,fft-convtae,25,75,0.6807511737089202
kuhar,fft-convtae,25,85,0.6549295774647887
kuhar,fft-convtae,25,82,0.6291079812206573
kuhar,fft-convtae,25,68,0.7373239436619718
kuhar,fft-convtae,25,87,0.7521126760563379
kuhar,fft-convtae,25,87,0.8145539906103286
kuhar,fft-convtae,25,90,0.7438967136150234
kuhar,fft-convtae,25,84,0.7889671361502347
kuhar,fft-convtae,25,79,0.8274647887323944
kuhar,fft-convtae,25,88,0.7544600938967136
kuhar,fft-convtae,25,86,0.636150234741784
kuhar,fft-convtae,25,82,0.5845070422535211
kuhar,fft-convtae,25,77,0.6619718309859155
kuhar,fft-convtae,25,80,0.7603286384976526
kuhar,fft-convtae,25,86,0.636150234741784
kuhar,fft-convtae,25,78,0.7483568075117372
kuhar,fft-convtae,25,74,0.7253521126760564
kuhar,fft-convtae,25,76,0.6619718309859155
kuhar,fft-convtae,25,73,0.5943661971830986
kuhar,fft-convtae,25,79,0.8255868544600939
kuhar,fft-convtae,25,81,0.7917840375586854
kuhar,fft-convtae,25,71,0.7892018779342723
kuhar,fft-convtae,25,78,0.7751173708920189
kuhar,fft-convtae,25,76,0.6901408450704225
kuhar,fft-convtae,25,83,0.7018779342723005
kuhar,fft-convtae,25,73,0.6307511737089201
kuhar,fft-convtae,25,80,0.5887323943661972
kuhar,fft-convtae,25,75,0.788262910798122
kuhar,fft-convtae,25,70,0.5943661971830986
kuhar,fft-convtae,25,79,0.6469483568075118
kuhar,fft-convtae,25,68,0.6241784037558685
kuhar,fft-convtae,25,72,0.687793427230047
kuhar,fft-convtae,25,77,0.6737089201877934
kuhar,fft-convtae,25,82,0.6173708920187794
kuhar,fft-convtae,25,85,0.6190140845070423
kuhar,fft-convtae,25,64,0.6894366197183099
kuhar,fft-convtae,25,66,0.7586854460093896
kuhar,fft-convtae,25,74,0.7715962441314554
kuhar,fft-convtae,25,84,0.7030516431924883
kuhar,fft-convtae,25,80,0.8
kuhar,fft-convtae,25,71,0.7650234741784038
kuhar,fft-convtae,25,77,0.5657276995305164
kuhar,fft-convtae,25,81,0.8098591549295774
kuhar,fft-convtae,25,69,0.6129107981220657
kuhar,fft-convtae,25,62,0.7633802816901408
kuhar,fft-convtae,25,83,0.6354460093896714
kuhar,fft-convtae,25,75,0.6514084507042253
kuhar,fft-convtae,25,78,0.6507042253521127
kuhar,fft-convtae,25,72,0.568075117370892
kuhar,fft-convtae,25,67,0.6107981220657277
kuhar,fft-convtae,25,85,0.7053990610328638
kuhar,fft-convtae,25,79,0.6561032863849765
kuhar,fft-convtae,25,12,0.6284037558685446
kuhar,fft-convtae,25,17,0.6619718309859155
kuhar,fft-convtae,25,75,0.6713615023474179
kuhar,fft-convtae,25,89,0.8241784037558686
kuhar,fft-convtae,25,70,0.7502347417840376
kuhar,fft-convtae,25,82,0.7934272300469484
kuhar,fft-convtae,25,73,0.6549295774647887
kuhar,fft-convtae,25,66,0.6577464788732394
kuhar,fft-convtae,25,27,0.663849765258216
kuhar,fft-convtae,25,77,0.7147887323943662
kuhar,fft-convtae,25,86,0.6021126760563379
kuhar,fft-convtae,25,69,0.739906103286385
kuhar,fft-convtae,25,31,0.623474178403756
kuhar,fft-convtae,25,80,0.7838028169014085
kuhar,fft-convtae,25,88,0.7910798122065728
kuhar,fft-convtae,25,64,0.6431924882629108
kuhar,fft-convtae,25,83,0.6875586854460094
kuhar,fft-convtae,25,75,0.7438967136150235
kuhar,fft-convtae,25,73,0.7401408450704225
kuhar,fft-convtae,25,81,0.6408450704225352
kuhar,fft-convtae,25,60,0.6828638497652583
kuhar,fft-convtae,25,78,0.7744131455399061
kuhar,fft-convtae,25,68,0.5892018779342723
kuhar,fft-convtae,25,85,0.7927230046948358
kuhar,fft-convtae,25,71,0.6880281690140844
kuhar,fft-convtae,25,90,0.7370892018779343
kuhar,fft-convtae,25,87,0.7988262910798122
kuhar,fft-convtae,25,76,0.75
kuhar,fft-convtae,25,65,0.7504694835680752
kuhar,fft-convtae,25,62,0.6730046948356808
kuhar,fft-convtae,25,79,0.5955399061032864
kuhar,fft-convtae,25,23,0.5868544600938967
kuhar,fft-convtae,25,83,0.7446009389671361
kuhar,fft-convtae,25,70,0.6572769953051644
kuhar,fft-convtae,25,74,0.7145539906103286
kuhar,fft-convtae,25,81,0.7652582159624414
kuhar,fft-convtae,25,90,0.6807511737089202
kuhar,fft-convtae,25,85,0.7490610328638498
kuhar,fft-convtae,25,67,0.6666666666666666
kuhar,fft-convtae,25,72,0.5446009389671361
kuhar,fft-convtae,25,78,0.7136150234741784
kuhar,fft-convtae,25,76,0.7901408450704225
kuhar,fft-convtae,25,87,0.6084507042253521
kuhar,fft-convtae,25,58,0.6384976525821596
kuhar,fft-convtae,25,84,0.7305164319248826
kuhar,fft-convtae,25,50,0.6490610328638498
kuhar,fft-convtae,25,73,0.7593896713615023
kuhar,fft-convtae,25,82,0.7931924882629108
kuhar,fft-convtae,25,79,0.8086854460093896
kuhar,fft-convtae,25,63,0.8084507042253521
kuhar,fft-convtae,25,76,0.5446009389671361
kuhar,fft-convtae,25,54,0.8002347417840376
kuhar,fft-convtae,25,69,0.7671361502347419
kuhar,fft-convtae,25,74,0.7960093896713614
kuhar,fft-convtae,25,88,0.7431924882629108
kuhar,fft-convtae,25,80,0.6380281690140845
kuhar,fft-convtae,25,61,0.5645539906103286
kuhar,fft-convtae,25,66,0.7065727699530516
kuhar,fft-convtae,25,71,0.8061032863849764
kuhar,fft-convtae,25,77,0.6244131455399061
kuhar,fft-convtae,25,83,0.7769953051643192
kuhar,fft-convtae,25,90,0.6971830985915493
kuhar,fft-convtae,25,68,0.618075117370892
kuhar,fft-convtae,25,65,0.6218309859154929
kuhar,fft-convtae,25,44,0.7467136150234741
kuhar,fft-convtae,25,75,0.5922535211267606
kuhar,fft-convtae,25,4,0.7192488262910799
kuhar,fft-convtae,25,86,0.618075117370892
kuhar,fft-convtae,25,81,0.6894366197183098
kuhar,fft-convtae,25,72,0.6009389671361502
kuhar,fft-convtae,25,78,0.6612676056338028
kuhar,fft-convtae,25,84,0.6284037558685446
kuhar,fft-convtae,25,20,0.6338028169014085
kuhar,fft-convtae,25,70,0.7286384976525822
kuhar,fft-convtae,25,88,0.676056338028169
kuhar,fft-convtae,25,59,0.7561032863849766
kuhar,fft-convtae,25,80,0.6643192488262911
kuhar,fft-convtae,25,82,0.6596244131455399
kuhar,fft-convtae,25,74,0.7976525821596244
kuhar,fft-convtae,25,77,0.861737089201878
kuhar,fft-convtae,25,85,0.7481220657276995
kuhar,fft-convtae,25,67,0.6739436619718309
kuhar,fft-convtae,25,64,0.7720657276995306
kuhar,fft-convtae,25,87,0.7744131455399061
kuhar,fft-convtae,25,89,0.6549295774647887
kuhar,fft-convtae,25,84,0.84037558685446
kuhar,fft-convtae,25,79,0.647887323943662
kuhar,fft-convtae,25,82,0.8281690140845072
kuhar,fft-convtae,25,77,0.6835680751173709
kuhar,fft-convtae,25,89,0.7359154929577464
kuhar,fft-convtae,25,80,0.7417840375586855
kuhar,fft-convtae,25,85,0.6532863849765258
kuhar,fft-convtae,25,89,0.5300469483568075
kuhar,fft-convtae,25,86,0.6748826291079812
kuhar,fft-convtae,25,90,0.687793427230047
kuhar,fft-convtae,25,83,0.606338028169014
kuhar,fft-convtae,25,87,0.6924882629107981
kuhar,fft-convtae,25,14,0.6767605633802817
kuhar,fft-convtae,25,82,0.8330985915492958
kuhar,fft-convtae,25,84,0.6603286384976526
kuhar,fft-convtae,25,86,0.7612676056338029
kuhar,fft-convtae,25,90,0.6197183098591549
kuhar,fft-convtae,25,88,0.7758215962441314
kuhar,fft-convtae,25,84,0.7133802816901409
kuhar,fft-convtae,25,82,0.597887323943662
kuhar,fft-convtae,25,88,0.6171361502347419
kuhar,fft-convtae,25,86,0.6173708920187793
kuhar,fft-convtae,25,81,0.7624413145539906
kuhar,fft-convtae,25,29,0.6126760563380281
kuhar,fft-convtae,25,36,0.6488262910798122
kuhar,fft-convtae,25,76,0.5737089201877934
kuhar,fft-convtae,25,90,0.6619718309859155
kuhar,fft-convtae,25,78,0.7887323943661972
kuhar,fft-convtae,25,83,0.6892018779342722
kuhar,fft-convtae,25,85,0.7892018779342723
kuhar,fft-convtae,25,87,0.5488262910798122
kuhar,fft-convtae,25,81,0.603755868544601
kuhar,fft-convtae,25,77,0.6126760563380281
kuhar,fft-convtae,25,84,0.5469483568075117
kuhar,fft-convtae,25,75,0.5983568075117371
kuhar,fft-convtae,25,82,0.7751173708920188
kuhar,fft-convtae,25,89,0.6612676056338028
kuhar,fft-convtae,25,78,0.6948356807511737
kuhar,fft-convtae,25,86,0.6438967136150235
kuhar,fft-convtae,25,73,0.7509389671361502
kuhar,fft-convtae,25,80,0.65962441314554
kuhar,fft-convtae,25,83,0.6150234741784038
kuhar,fft-convtae,25,88,0.6307511737089201
kuhar,fft-convtae,25,90,0.7514084507042254
kuhar,fft-convtae,25,39,0.7053990610328639
kuhar,fft-convtae,25,75,0.7739436619718311
kuhar,fft-convtae,25,77,0.6394366197183099
kuhar,fft-convtae,25,79,0.8091549295774648
kuhar,fft-convtae,25,85,0.6408450704225352
kuhar,fft-convtae,25,81,0.5504694835680751
kuhar,fft-convtae,25,72,0.7910798122065728
kuhar,fft-convtae,25,84,0.7558685446009389
kuhar,fft-convtae,25,87,0.7514084507042252
kuhar,fft-convtae,25,76,0.7772300469483568
kuhar,fft-convtae,25,79,0.6607981220657277
kuhar,fft-convtae,25,90,0.6431924882629108
kuhar,fft-convtae,25,74,0.642018779342723
kuhar,fft-convtae,25,42,0.7720657276995306
kuhar,fft-convtae,25,70,0.717605633802817
kuhar,fft-convtae,25,82,0.7769953051643192
kuhar,fft-convtae,25,84,0.6838028169014085
kuhar,fft-convtae,25,73,0.5826291079812207
kuhar,fft-convtae,25,77,0.6730046948356808
kuhar,fft-convtae,25,81,0.6568075117370892
kuhar,fft-convtae,25,25,0.6007042253521127
kuhar,fft-convtae,25,86,0.6220657276995305
kuhar,fft-convtae,25,88,0.8154929577464788
kuhar,fft-convtae,25,71,0.6812206572769954
kuhar,fft-convtae,25,75,0.6051643192488263
kuhar,fft-convtae,25,90,0.596244131455399
kuhar,fft-convtae,25,33,0.6800469483568075
kuhar,fft-convtae,25,78,0.6262910798122066
kuhar,fft-convtae,25,82,0.6596244131455399
kuhar,fft-convtae,25,80,0.6666666666666666
kuhar,fft-convtae,25,69,0.8396713615023474
kuhar,fft-convtae,25,82,0.5669014084507042
kuhar,fft-convtae,25,84,0.7183098591549296
kuhar,fft-convtae,25,83,0.7762910798122065
kuhar,fft-convtae,25,86,0.6683098591549296
kuhar,fft-convtae,25,79,0.796244131455399
kuhar,fft-convtae,25,68,0.607981220657277
kuhar,fft-convtae,25,72,0.606338028169014
kuhar,fft-convtae,25,70,0.6126760563380281
kuhar,fft-convtae,25,68,0.5948356807511737
kuhar,fft-convtae,25,73,0.7922535211267606
kuhar,fft-convtae,25,76,0.6805164319248826
kuhar,fft-convtae,25,70,0.6157276995305164
kuhar,fft-convtae,25,74,0.6521126760563382
kuhar,fft-convtae,25,62,0.6737089201877934
kuhar,fft-convtae,25,72,0.676056338028169
kuhar,fft-convtae,25,65,0.607981220657277
kuhar,fft-convtae,25,77,0.7884976525821596
kuhar,fft-convtae,25,69,0.5751173708920188
kuhar,fft-convtae,25,75,0.6230046948356808
kuhar,fft-convtae,25,66,0.7187793427230048
kuhar,fft-convtae,25,78,0.7338028169014084
kuhar,fft-convtae,25,71,0.5845070422535211
kuhar,fft-convtae,25,68,0.677699530516432
kuhar,fft-convtae,25,75,0.7274647887323944
kuhar,fft-convtae,25,80,0.6525821596244131
kuhar,fft-convtae,25,74,0.7136150234741784
kuhar,fft-convtae,25,79,0.6150234741784038
kuhar,fft-convtae,25,72,0.5985915492957747
kuhar,fft-convtae,25,77,0.7014084507042253
kuhar,fft-convtae,25,76,0.5446009389671361
kuhar,fft-convtae,25,63,0.6408450704225352
kuhar,fft-convtae,25,67,0.5380281690140845
kuhar,fft-convtae,25,81,0.6852112676056337
kuhar,fft-convtae,25,73,0.6220657276995305
kuhar,fft-convtae,25,56,0.5903755868544601
kuhar,fft-convtae,25,60,0.6525821596244131
kuhar,fft-convtae,25,69,0.7814553990610328
kuhar,fft-convtae,25,85,0.6807511737089202
kuhar,fft-convtae,25,64,0.661737089201878
kuhar,fft-convtae,25,71,0.6197183098591549
kuhar,fft-convtae,25,79,0.715962441314554
kuhar,fft-convtae,25,83,0.7490610328638498
kuhar,fft-convtae,25,88,0.5950704225352114
kuhar,fft-convtae,25,77,0.631924882629108
kuhar,fft-convtae,25,81,0.6988262910798122
kuhar,fft-convtae,25,74,0.6150234741784038
kuhar,fft-convtae,25,87,0.6746478873239437
kuhar,fft-convtae,25,85,0.807981220657277
kuhar,fft-convtae,25,70,0.6173708920187794
kuhar,fft-convtae,25,76,0.5852112676056338
kuhar,fft-convtae,25,65,0.5889671361502347
kuhar,fft-convtae,25,46,0.5673708920187793
kuhar,fft-convtae,25,79,0.7384976525821596
kuhar,fft-convtae,25,67,0.7539906103286385
kuhar,fft-convtae,25,82,0.7908450704225353
kuhar,fft-convtae,25,74,0.6892018779342723
kuhar,fft-convtae,25,61,0.5610328638497653
kuhar,fft-convtae,25,84,0.794600938967136
kuhar,fft-convtae,25,90,0.6234741784037559
kuhar,fft-convtae,25,72,0.5715962441314555
kuhar,fft-convtae,25,81,0.6150234741784038
kuhar,fft-convtae,25,77,0.7596244131455399
kuhar,fft-convtae,25,69,0.676056338028169
kuhar,fft-convtae,25,87,0.636150234741784
kuhar,fft-convtae,25,79,0.7178403755868544
kuhar,fft-convtae,25,75,0.6791079812206573
kuhar,fft-convtae,25,58,0.6
kuhar,fft-convtae,25,83,0.7211267605633803
kuhar,fft-convtae,25,78,0.6981220657276995
kuhar,fft-convtae,25,73,0.6100938967136151
kuhar,fft-convtae,25,85,0.7781690140845071
kuhar,fft-convtae,25,66,0.6539906103286384
kuhar,fft-convtae,25,63,0.6366197183098592
kuhar,fft-convtae,25,89,0.596244131455399
kuhar,fft-convtae,25,71,0.7199530516431925
kuhar,fft-convtae,25,80,0.637793427230047
kuhar,fft-convtae,25,75,0.8321596244131456
kuhar,fft-convtae,25,68,0.7647887323943662
kuhar,fft-convtae,25,83,0.676056338028169
kuhar,fft-convtae,25,87,0.5868544600938967
kuhar,fft-convtae,25,76,0.6173708920187794
kuhar,fft-convtae,25,81,0.7849765258215962
kuhar,fft-convtae,25,86,0.6950704225352112
kuhar,fft-convtae,25,90,0.5892018779342723
kuhar,fft-convtae,25,78,0.8204225352112676
kuhar,fft-convtae,25,84,0.6502347417840375
kuhar,fft-convtae,25,80,0.6650234741784038
kuhar,fft-convtae,25,88,0.7873239436619718
kuhar,fft-convtae,25,74,0.8072769953051642
kuhar,fft-convtae,25,77,0.7164319248826292
kuhar,fft-convtae,25,82,0.6596244131455399
kuhar,fft-convtae,25,85,0.5518779342723005
kuhar,fft-convtae,25,75,0.605868544600939
kuhar,fft-convtae,25,72,0.6737089201877934
kuhar,fft-convtae,25,79,0.6384976525821597
kuhar,fft-convtae,25,83,0.7791079812206573
kuhar,fft-convtae,25,70,0.6532863849765258
kuhar,fft-convtae,25,88,0.687793427230047
kuhar,fft-convtae,25,53,0.6525821596244131
kuhar,fft-convtae,25,81,0.7063380281690141
kuhar,fft-convtae,25,76,0.7075117370892019
kuhar,fft-convtae,25,86,0.7725352112676056
kuhar,fft-convtae,25,90,0.7678403755868545
kuhar,fft-convtae,25,48,0.6483568075117372
kuhar,fft-convtae,25,78,0.8014084507042252
kuhar,fft-convtae,25,83,0.7295774647887324
kuhar,fft-convtae,25,73,0.5922535211267606
kuhar,fft-convtae,25,80,0.7765258215962441
kuhar,fft-convtae,25,75,0.6103286384976526
kuhar,fft-convtae,25,69,0.6838028169014084
kuhar,fft-convtae,25,85,0.7269953051643193
kuhar,fft-convtae,25,72,0.605868544600939
kuhar,fft-convtae,25,65,0.6990610328638497
kuhar,fft-convtae,25,77,0.7112676056338029
kuhar,fft-convtae,25,88,0.553755868544601
kuhar,fft-convtae,25,81,0.6330985915492957
kuhar,fft-convtae,25,79,0.786150234741784
kuhar,fft-convtae,25,83,0.8063380281690142
kuhar,fft-convtae,25,70,0.6335680751173709
kuhar,fft-convtae,25,90,0.7305164319248827
kuhar,fft-convtae,25,67,0.5610328638497653
kuhar,fft-convtae,25,62,0.7460093896713615
kuhar,fft-convtae,25,74,0.8
kuhar,fft-convtae,25,86,0.6481220657276996
kuhar,fft-convtae,25,76,0.7417840375586854
kuhar,fft-convtae,25,78,0.6784037558685446
kuhar,fft-convtae,25,84,0.5427230046948357
kuhar,fft-convtae,25,81,0.5685446009389671
kuhar,fft-convtae,25,71,0.7633802816901408
kuhar,fft-convtae,25,60,0.6502347417840375
kuhar,fft-convtae,25,87,0.4866197183098592
kuhar,fft-convtae,25,68,0.7760563380281691
kuhar,fft-convtae,25,90,0.5880281690140845
kuhar,fft-convtae,25,74,0.6830985915492958
kuhar,fft-convtae,25,82,0.7244131455399062
kuhar,fft-convtae,25,78,0.7990610328638498
kuhar,fft-convtae,25,51,0.6267605633802817
kuhar,fft-convtae,25,66,0.6751173708920188
kuhar,fft-convtae,25,85,0.8110328638497653
kuhar,fft-convtae,25,80,0.6140845070422536
kuhar,fft-convtae,25,76,0.7826291079812207
kuhar,fft-convtae,25,57,0.803755868544601
kuhar,fft-convtae,25,72,0.6431924882629108
kuhar,fft-convtae,25,64,0.707981220657277
kuhar,fft-convtae,25,88,0.7758215962441315
kuhar,fft-convtae,25,84,0.6291079812206573
kuhar,fft-convtae,25,70,0.7741784037558684
kuhar,fft-convtae,25,82,0.7577464788732394
kuhar,fft-convtae,25,73,0.8046948356807512
kuhar,fft-convtae,25,79,0.607981220657277
kuhar,fft-convtae,25,86,0.5561032863849766
kuhar,fft-convtae,25,76,0.667605633802817
kuhar,fft-convtae,25,9,0.7206572769953051
kuhar,fft-convtae,25,89,0.7546948356807512
kuhar,fft-convtae,25,55,0.7586854460093896
kuhar,fft-convtae,25,75,0.7769953051643192
kuhar,fft-convtae,25,69,0.6992957746478873
kuhar,fft-convtae,25,80,0.8136150234741784
kuhar,fft-convtae,25,77,0.5328638497652582
kuhar,fft-convtae,25,83,0.6936619718309859
kuhar,fft-convtae,25,72,0.597887323943662
kuhar,fft-convtae,25,67,0.661737089201878
kuhar,fft-convtae,25,63,0.6403755868544602
kuhar,fft-convtae,25,86,0.7751173708920188
kuhar,fft-convtae,25,74,0.7950704225352114
kuhar,fft-convtae,25,88,0.6197183098591549
kuhar,fft-convtae,25,78,0.6537558685446008
kuhar,fft-convtae,25,81,0.6197183098591549
kuhar,fft-convtae,25,84,0.6044600938967136
kuhar,fft-convtae,25,71,0.6741784037558686
kuhar,fft-convtae,25,61,0.5455399061032863
kuhar,fft-convtae,25,79,0.6924882629107981
kuhar,fft-convtae,25,82,0.5004694835680752
kuhar,fft-convtae,25,66,0.6241784037558686
kuhar,fft-convtae,25,41,0.5741784037558685
kuhar,fft-convtae,25,87,0.6741784037558686
kuhar,fft-convtae,25,75,0.6852112676056338
kuhar,fft-convtae,25,90,0.6415492957746479
kuhar,fft-convtae,25,68,0.5051643192488263
kuhar,fft-convtae,25,77,0.7007042253521127
kuhar,fft-convtae,25,37,0.6737089201877934
